interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,solar
2023-04-01T00:00:00-05:00,2023-04-01T05:00:00+00:00,2023-05-01T00:00:00-05:00,2023-05-01T05:00:00+00:00,1619.9
2023-05-01T00:00:00-05:00,2023-05-01T05:00:00+00:00,2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,797690.899999997
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-07-01T00:00:00-05:00,2023-07-01T05:00:00+00:00,877625.299999993
2023-07-01T00:00:00-05:00,2023-07-01T05:00:00+00:00,2023-08-01T00:00:00-05:00,2023-08-01T05:00:00+00:00,918340.899999993
2023-08-01T00:00:00-05:00,2023-08-01T05:00:00+00:00,2023-09-01T00:00:00-05:00,2023-09-01T05:00:00+00:00,871382.6
2023-09-01T00:00:00-05:00,2023-09-01T05:00:00+00:00,2023-10-01T00:00:00-05:00,2023-10-01T05:00:00+00:00,712426.900000005
2023-10-01T00:00:00-05:00,2023-10-01T05:00:00+00:00,2023-11-01T00:00:00-05:00,2023-11-01T05:00:00+00:00,600890.399999999
2023-11-01T00:00:00-05:00,2023-11-01T05:00:00+00:00,2023-12-01T00:00:00-06:00,2023-12-01T06:00:00+00:00,424088.899999999
2023-12-01T00:00:00-06:00,2023-12-01T06:00:00+00:00,2024-01-01T00:00:00-06:00,2024-01-01T06:00:00+00:00,398339.500000007
